"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
62.3800376248356,62.7906496704456,63.1934773771714,63.6011668127798,64.0013897637725,64.4126899147102,64.8206497249365,65.2330721191117,65.6409530213104,66.0665409167021,66.4768737254553,66.8772127212257,67.2927319753775,67.690216965203,68.0887535927159,68.486269111307,68.8700029053817,69.2715948301025,69.6582188405067,70.0439849803345,70.420880004701,70.8018435093334,71.1838084544615,71.5693637375577,71.9547995980053,72.3120228969661,72.6756847236082,73.0338739438733,73.3880350724611,73.7361244733893,74.0811602593525,74.4198817509735,74.7385227351742,75.0641807744561,75.3824335707649,75.7029134804209,76.0234162669309,76.3409115326217,76.6560195983916,76.9732612665348,77.2759065647247,77.580241814297,77.8745923475256,78.1682191894987,78.4683121292801,78.7647391107948,79.0610155039442,79.3622811145061,79.6606151333622,79.9529857353756,80.2454242124543,80.5385360878771,80.8346251545631,81.1271603585102,81.4228702775441,81.7122071835872,82.0101299351673,82.2971675501597,82.5806742189643,82.8727215366102,83.1602484560571,83.4455260165067,83.7332076393608,84.0176350889391,84.3009730514549,84.5861725186413,84.8706492508156,85.1517994246833,85.441104535872,85.7256861425355,86.0091173987563,86.2967720940469,86.5822024637454,86.8668941644289,87.1520530468214,87.4372863980595,87.7250030184993,88.0136420245236,88.3004262152045,88.5848202228616,88.8750524612157,89.15533261927,89.4356127773242,89.7207768299013,90.008879300298,90.2884489150675,90.5764174696001,90.8587052699298,91.1436878593444,91.424924745941,91.7064182179609,91.9857072759091,92.2654465072064,92.5539065662597,92.8502727839998,93.1388003593756,93.4196455838637,93.7006381913346,93.9944693454363,94.2793791900116
66.5637985976922,66.8497285375911,67.1376402671174,67.4197624233456,67.7100401660963,67.99637100706,68.2877752402366,68.5771263395077,68.8650794856308,69.168528785671,69.4681901202825,69.7657692848459,70.0614261708301,70.3631311136742,70.6582730097563,70.9573362640714,71.2668114740872,71.5739357712471,71.8861992922523,72.2008334371394,72.5196355600378,72.8384939992221,73.1590930904384,73.4819355328855,73.815884710696,74.1489179423109,74.4827394433871,74.8194871572716,75.1703418740977,75.5310843108952,75.8849386396524,76.2550459611729,76.6243102586193,76.9980109209617,77.3746604934462,77.7555266112033,78.1451964901247,78.5418052606422,78.9293988972971,79.3227062574946,79.7179148883033,80.1121324317804,80.5124506431781,80.9216956961662,81.3383095438719,81.7393509362549,82.1492935013559,82.5546511431379,82.9668199930253,83.3779200761199,83.7751040543913,84.175029001292,84.5956414476318,85.0075423150153,85.4133794322968,85.8292077235023,86.2417406617623,86.6476740979413,87.0638421741221,87.4888313785379,87.8979931685673,88.3074930364513,88.7224677628667,89.1509857613936,89.5637736851044,89.9838484205726,90.3991566794447,90.8173674803365,91.2224046799943,91.6399299970696,92.0582426537428,92.4686379508383,92.882160023049,93.2961722188095,93.7244066603908,94.1455205562406,94.5559573160722,94.9794509523627,95.4026730791544,95.8155818491919,96.2271929912273,96.6475829797243,97.074150137949,97.4894752353823,97.9056163093304,98.3313388294179,98.7524314374643,99.1720040223784,99.5945621435967,100.015695012065,100.436496198688,100.855888066464,101.278450034642,101.699494827007,102.117950195969,102.531690074725,102.945257009499,103.358624900552,103.767966124075,104.174287602979
